Transaction_ID,Customer_Name,Account_Number,Transaction_Date,Transaction_Amount,Currency,Transaction_Type,Branch_Code,Balance_After_Transaction,Notes
241579,Matthew Smith,94926591,"August 11, 2022",16446.33,EUR,Credit,BR146,51851.77,Test entry
757743,Amanda Howard,75283879,"July 26, 2023",7880.09,USD,Credit,BR978,66501.99,Manual correction
711947,DAVID JONES,51549560,09-30-22,16557.23,INR,Crdit,BR737,4026.42,Price stop reason room.
766191,Anita Henry,42323247,"December 29, 2024",-4922.42,USD,Crdit,BR213,9209.14,Check bounced
,Di@n@ Reynolds,65139298,"March 08, 2026",7079.08,,Debi,BR838,68146.55,Check bounced
325819,LORI LYONS,21177071,30/08/2025,-4546.11,INR,Trnsfr,BR403,81977.49,Check bounced
154069,Jaime Perez,28392790,2025-12-25,18682.97,,Debit,BR411,22932.67,Check bounced
120820,Rachel Chandler,71516114,"August 05, 2024",3996.01,XYZ,Crdit,BR786,77169.48,This so week democratic side as fine.
301823,Karen Wilson,95337187,02-02-26,623.25,,Trnsfr,BR606,52140.17,Check bounced
785295,Daniel Medina,21116171,12-29-25,5279.75,GBP,Credit,BR533,75228.3,Test entry
737908,Jenna Miller,52701427,"February 28, 2024",2058.35,INR,Trnsfr,BR907,36064.97,Born success management half their if form feel.
225839,Charles Sanders,98434240,06-18-21,15688.49,USD,Debit,BR810,77434.46,
672651,Kimberly Lara,22179374,05/04/2024,$18092.97,INR,Crdit,BR202,33481.51,Manual correction
233785,Bryan Alvarez,4495,March 5th,5203.11,XYZ,Debit,BR396,12858.37,N/A
832362,Nicholas Dean,47845019,2025-11-20,12537.27,EUR,Trnsfr,BR718,24587.37,N/A
251568,Antonio Glover,70761446,"July 13, 2024",19654.91,GBP,Trnsfr,BR721,16028.92,Check bounced
946653,Ian Nelson,85833723,"January 19, 2022",19718.06,GBP,Trnsfr,BR328,76802.33,
802136,Robert Gill,22886854,"March 06, 2025",19801.89,XYZ,Trnsfr,BR907,55600.13,Check bounced
601220,Christopher Haley,85752976,March 5th,-1927.92,XYZ,Transfer,BR321,33930.3,
742665,Angela Gilbert,88494503,March 5th,$-482.1,INR,Debit,BR169,34846.28,Check bounced
737507,Shannon Roberts,61037004,23/07/2024,8357.97,XYZ,Debit,BR056,25930.54,
266870,Denise Robinson,22967089,"August 09, 2022",15541.13,XYZ,Debi,,95260.52,
344448,PAMELA WHITE,97311120,"May 13, 2022",4986.86,,Debi,BR087,53004.31,N/A
391558,Daniel Gray,45445814,2022-04-28,3947.95,GBP,Debi,BR874,53910.66,
101902,Eric Mosley,58856683,2022-07-06,11127.13,XYZ,Trnsfr,BR445,60019.12,Behind strong should hard use.
268249,Joseph Beasley,47142796,"February 04, 2022",,XYZ,Credit,BR088,88776.35,Manual correction
503098,Katherine Cooper,50569806,"June 28, 2025",16465.2,GBP,Trnsfr,BR110,17047.14,Test entry
,Cathy Ford DDS,69952126,10-26-23,11038.17,EUR,Debit,BR990,72262.3,Test entry
177517,Sabrina Rocha,66664717,10/12/2024,14992.01,XYZ,Crdit,BR681,46360.67,Test entry
218099,Cassie Simmons,78807297,08-12-23,-1685.53,XYZ,Trnsfr,BR125,63960.98,Big recognize lose this let.
266523,Daniel Mason,94114745,March 5th,2639.69,GBP,Debit,BR464,42180.68,Check bounced
301067,Michael Navarro,84084716,March 5th,-2517.09,,Debi,BR157,68542.8,N/A
465734,Gail Jefferson,48671519,28/10/2021,-4443.74,INR,Crdit,BR778,28789.49,System matter doctor game direction.
142245,Jennifer Luna,43905195,16/09/2023,-3756.6,GBP,Transfer,BR747,81670.76,Manual correction
552713,Ann Barry,32105767,22/11/2021,,USD,Transfer,BR191,5320.45,Check bounced
993396,Wendy Parsons,48119969,March 5th,1078.9,GBP,Debit,BR819,17166.84,Trial brother environmental daughter interesting.
807925,Jeremy Garza,22540271,07/08/2025,6301.14,XYZ,Trnsfr,BR291,96248.23,Manual correction
372416,Tina Jones,305,March 5th,1653.5,GBP,Crdit,BR970,29717.14,Test entry
766155,Brian Wilson,65012139,11-26-24,9757.5,XYZ,Debit,BR501,43871.72,Check bounced
163139,Tony Gilbert,87052838,March 5th,11854.78,INR,Crdit,BR195,90987.31,
998730,kayla hayes,57557429,"March 24, 2024",2800.68,USD,Trnsfr,BR318,76792.64,Manual correction
391950,Ryan Ruiz,92110858,2026-01-09,11118.1,,Transfer,BR758,69633.01,Manual correction
718075,Ryan Brown,46199849,09-17-22,15377.44,INR,Crdit,BR027,42077.57,N/A
,Joseph Franco,38513930,"September 30, 2021",2640.04,INR,Trnsfr,BR731,13553.36,Test entry
504027,robert thomas,90245587,15/04/2025,11819.84,XYZ,Debit,BR046,8035.76,
920611,Mary Nolan,63213615,23/07/2024,1390.51,XYZ,Crdit,BR972,95865.65,
135568,James Ross,62536384,06-30-23,2780.52,GBP,Debit,BR490,40468.59,N/A
164145,April Mckee,39912525,March 5th,17116.49,XYZ,Credit,BR941,47640.39,Western character situation wait thing know answer.
830959,Jeff Hull,53622579,2025-04-06,10932.88,,Debi,BR882,11824.45,Manual correction
912043,Donald Curry,58184926,24/04/2023,96.44,GBP,Debit,BR737,31281.45,N/A
700889,Eric Roberts,77860350,"September 27, 2023",13005.77,GBP,Crdit,BR760,23208.88,Check bounced
618270,Jordan Dorsey,79631560,30/06/2023,-1773.37,,Transfer,BR926,77821.83,Check bounced
919836,Samuel Monroe,31563517,March 5th,6426.48,XYZ,Credit,,30028.57,
729702,Cheryl Bradford,94164804,March 5th,-2700.72,,Credit,BR649,57369.64,Check bounced
931472,GARY YU,43397238,03-20-24,14830.84,GBP,Crdit,BR222,30524.55,Check bounced
434356,Anna Williams,14503575,12-03-25,3036.28,XYZ,Trnsfr,BR151,27060.74,Test entry
990671,Dr. Ashley Gray,15386339,March 5th,15553.74,XYZ,Credit,BR934,63822.63,Check bounced
453039,Taylor Baker,79767323,12-28-23,8280.59,EUR,Debit,BR854,54356.34,Check bounced
866453,Lisa Saunders,96320434,10-26-21,5426.75,INR,Crdit,BR189,43119.73,Back space most ask institution.
708692,Susan Moreno,55674286,March 5th,4171.11,INR,Credit,BR392,75933.5,Test entry
,Sheila Scott,75525888,24/11/2023,16231.97,INR,Credit,BR051,80043.43,Part sometimes hour someone number.
756547,Sara Miller,136619,03-27-23,5602.79,EUR,Trnsfr,BR901,36661.78,Manual correction
802737,Austin Robinson,21975800,12/10/2025,6212.04,XYZ,Transfer,BR600,61154.51,Service allow national certainly learn.
,BARBARA MCCALL,79924345,March 5th,6688.55,USD,Trnsfr,,74426.78,Manual correction
927186,SAMUEL GIBBS,93151273,"March 26, 2021",12293.82,USD,Credit,BR570,57423.37,Check bounced
203653,Sarah Gutierrez,87373788,March 5th,6770.93,USD,Crdit,BR161,75388.15,Similar read agree upon provide.
679111,Jennifer Boyd MD,70463163,2023-10-15,-4121.86,EUR,Transfer,BR211,58423.64,
512889,angela johnson,29332330,10-15-24,19179.38,INR,Transfer,BR857,76870.64,N/A
776777,Erik Escobar,55841785,"September 17, 2022",4434.34,INR,Trnsfr,BR982,67438.2,Test entry
460777,JOSE SMITH,92257,04-19-23,8383.35,USD,Crdit,BR154,62017.57,Manual correction
995435,Thomas Cox,29435,22/10/2022,,GBP,Crdit,BR025,89368.22,Test entry
772437,Danielle Jacobs,37724138,10-07-21,2126.2,EUR,Debi,,34787.97,Manual correction
,Lauren Jackson,72442895,02/08/2021,16395.91,INR,Crdit,,95191.06,N/A
,Mary Decker,63506066,March 5th,1107.41,INR,Trnsfr,BR203,77066.1,Check bounced
221507,Ryan Mcgee,83818240,2026-03-10,,,Credit,,67554.25,Manual correction
217997,Katrina Rangel,89488631,04-06-22,75.86,XYZ,Crdit,BR956,49462.41,N/A
654264,Dwayne Melton,35130873,2023-10-13,8187.95,XYZ,Transfer,BR225,26618.37,
677481,Sharon Petersen,29264673,"May 09, 2024",11791.73,GBP,Debit,BR094,53428.63,
164384,William Anderson,52060495,"January 04, 2024",8992.21,,Debit,BR973,77400.66,Test entry
596727,PAIGE MORGAN,98140712,"August 12, 2025",10598.48,XYZ,Credit,BR900,55324.39,Manual correction
541582,Mr. Daniel Smith,21054362,23/01/2024,-4212.61,XYZ,Debit,BR043,81707.67,Check bounced
784371,Lindsay Ramos,21728537,"January 25, 2026",19282.45,,Debit,BR653,56218.7,Test entry
747382,Leonard Williams,51571940,03-18-25,6354.94,,Debi,BR313,68325.17,Check bounced
981351,Monic@ Phillips,10581675,2023-08-01,18397.21,EUR,Debit,BR790,10782.58,N/A
577220,Shawn Johnson,96128871,March 5th,15014.35,EUR,Debit,BR134,34978.2,N/A
289623,Carmen Stanton,70986112,25/03/2021,8065.99,XYZ,Transfer,BR658,66725.65,
264927,ANGELA DAVIS,78448061,20/05/2022,$-988.42,,Debit,BR730,69624.4,
947016,Samantha Myers,16845534,2023-03-02,7015.09,XYZ,Debit,BR769,47531.88,Test entry
129921,Eric Baker,93566126,2021-12-03,15.44,GBP,Transfer,BR121,48570.36,Check bounced
676503,Robert Roberts,53766859,08-17-24,12975.04,GBP,Debi,BR431,88825.73,N/A
216002,Rebecca Taylor,77786151,01/06/2022,16699.03,USD,Crdit,BR218,86613.22,Reach include good hotel maybe at any.
590589,Kelly Beck,14776491,2025-05-15,16173.49,GBP,Debit,BR774,94763.58,Manual correction
746654,Steve Lopez,63986871,"August 12, 2021",-4063.18,EUR,Debi,BR039,76754.75,
838090,Joseph Shep@rd,89722007,"June 11, 2023",4397.49,GBP,Debit,BR994,12838.98,Check bounced
401517,Robert Pittman,16201888,12/06/2022,-1674.92,EUR,Trnsfr,,82020.46,Test entry
712653,Sean Thompson II,46837664,19/08/2025,17087.82,INR,Transfer,,36075.98,Test entry
837900,Joshua Adams,94989743,2023-02-05,$5999.16,INR,Debi,,94332.27,Test entry
612049,david wilson,72293093,07-24-22,10014.69,,Debi,BR718,94789.0,Check bounced
632229,Lauren Wells,63177115,2022-11-03,14586.19,XYZ,Debit,BR857,65819.54,Test entry
107979,Jacqueline Estrada,58037815,March 5th,5710.64,,Crdit,,40582.57,Claim describe stay debate say.
650859,Crystal James,61199622,2023-01-14,-3678.34,USD,Transfer,BR199,4573.14,
279044,Kristen Hunt,18970036,11-02-25,-4645.13,EUR,Trnsfr,,95558.76,Manual correction
317753,Nicole Patterson,61754004,30/11/2025,12941.17,,Trnsfr,BR001,31303.18,Test entry
482700,Rachel Armstrong,75477797,10-06-22,19530.03,EUR,Transfer,,27798.01,
380736,Christina Lopez,95818372,"September 02, 2025",5606.33,,Debit,BR748,28132.88,Partner never research father should.
284595,Pamela Lambert,93329877,2022-01-12,-3100.51,XYZ,Debit,BR458,65106.5,N/A
494537,Susan Marshall,51641912,March 5th,12607.91,INR,Transfer,BR622,54274.64,
169818,Thomas Rubio,27108445,2025-05-25,-3457.99,INR,Debit,BR836,80000.29,Manual correction
139264,Kara Martinez,90146489,06-22-22,11293.63,USD,Trnsfr,BR506,19142.02,
819719,MIRANDA CLARK,79449270,"July 28, 2023",,XYZ,Credit,BR562,77967.02,Painting minute behavior prepare mind he play rock.
834212,Michael Hines,48826526,20/02/2024,15739.07,,Credit,BR395,54629.91,Age world themselves take now.
771283,Robert Blair,64861189,March 5th,3016.75,,Trnsfr,BR844,1887.24,Manual correction
236028,Barbara Benson,61909577,"March 19, 2023",,USD,Trnsfr,BR576,29122.59,Check bounced
166873,alex thomas,18805273,10-25-21,$6276.22,,Crdit,BR288,72416.81,N/A
886118,Jamie Williams,12925343,2021-11-25,14354.29,EUR,Debit,BR905,6904.64,N/A
663031,Luke Hinton,31879422,March 5th,13836.68,GBP,Debit,BR099,8666.4,Minute hand radio country.
350774,CYNTHIA SMITH,92335257,08-10-22,$14755.33,USD,Trnsfr,BR051,41934.01,
124603,Ryan Wright,38591626,2021-08-21,8072.43,XYZ,Debit,,42325.1,Manual correction
927808,J@clyn Ferguson,64432556,15/03/2026,1566.86,,Crdit,BR264,62708.1,Baby reality price member four have Republican.
349629,Mrs. Melissa Phillips DDS,57189023,March 5th,16733.62,GBP,Trnsfr,BR985,71759.84,Manual correction
141822,Charles Jackson,57390524,03-17-25,4797.45,,Credit,BR446,73748.14,Check bounced
861036,JESSICA CRANE,71067853,17/09/2021,18414.44,,Debi,BR203,92571.91,Quite probably these low direction inside.
115953,Anna Gutierrez,25021700,"March 14, 2026",5950.99,USD,Debit,BR091,52817.01,End cover run according enter.
975906,William Gordon,82912931,24/07/2022,9128.38,INR,Trnsfr,BR143,62197.11,N/A
676239,Andrew Phillips,92205147,March 5th,16388.25,GBP,Debit,BR663,76562.38,Test entry
484476,John Owens,88510367,March 5th,12454.06,INR,Credit,BR376,48199.5,Check bounced
589100,JOSEPH MILLER,25314496,15/09/2023,679.33,GBP,Debit,BR087,12508.18,Member what exist positive.
908848,Erica Oconnell,40688151,2023-11-16,1660.38,USD,Trnsfr,BR507,46090.63,Check bounced
526532,Nicole Stevens,53811459,2024-11-27,7296.08,EUR,Debi,BR300,43258.76,
601944,Brian Estes,23461914,09-22-23,6527.27,USD,Debit,BR084,89917.0,Check bounced
945340,Dylan Phillips,80613116,09-30-21,$1444.41,INR,Transfer,,27191.38,N/A
250207,brittany gordon,94007801,"March 31, 2025",10778.55,,Transfer,BR807,63212.18,Test entry
228238,Chelsea Barnes,21861013,2024-08-26,-180.95,USD,Crdit,BR293,42645.37,Author then most kind.
548354,Lisa Mullins,96630140,"November 23, 2024",9919.84,USD,Credit,BR691,72349.33,
661733,DAVID KELLY,39655294,March 5th,,INR,Trnsfr,BR490,57196.74,Manual correction
132524,Ryan Perkins,51824152,06-25-25,19698.2,EUR,Debit,BR167,61171.02,Manual correction
527816,NANCY PRICE,54293063,2023-05-29,11669.24,INR,Debit,BR730,56497.51,
786641,William Wood,17696178,"August 06, 2024",-1165.21,XYZ,Transfer,BR208,37691.37,
235281,Angela George,82695228,March 5th,-3010.37,XYZ,Transfer,BR657,13206.18,Forget gun these affect.
119113,D@vid Smith,61400579,11-06-22,14258.94,USD,Debi,BR223,5368.59,
714654,Tanya Mayo,54200515,30/06/2023,743.44,EUR,Debit,BR268,76093.57,Check bounced
535965,Jesse Nelson,28053829,2026-01-30,3907.41,INR,Credit,BR923,23809.22,Check bounced
674882,jacqueline baker,15131240,01-04-26,6817.16,,Debi,BR702,87212.36,Remember huge front operation sense certain.
932277,matthew sexton,85745562,March 5th,15211.45,GBP,Credit,BR239,30511.98,
931959,Justin Rodriguez,38125459,2023-04-19,4897.97,USD,Transfer,BR860,47149.03,Test entry
851116,Leslie Torres,31952517,March 5th,-3139.62,INR,Debit,BR838,54056.8,Manual correction
657782,Randall Perry,64169813,07-31-22,16726.47,INR,Credit,BR633,45364.9,N/A
367553,William Cain,61819077,01-16-26,4152.86,INR,Credit,BR051,89765.58,N/A
452955,Dr. Michael Wilkinson,53741129,"May 16, 2024",-974.84,GBP,Crdit,BR619,69021.57,Western none guess peace.
862321,GARY ADKINS,23208392,March 5th,623.32,INR,Crdit,BR680,89585.75,Test entry
430798,T@m@r@ B@iley,21654945,10-17-24,$911.55,USD,Debi,BR247,44501.86,Manual correction
921240,Anthony Lee,45188268,"January 15, 2022",6990.25,XYZ,Transfer,BR101,71824.61,Manual correction
177267,Michele Baldwin,38750831,March 5th,14684.77,GBP,Credit,BR840,56670.65,Manual correction
809037,Kathryn Moore,22164997,11-26-25,1318.4,EUR,Credit,BR525,87593.82,Check bounced
911339,Mark Clark,65726602,01-13-23,13430.27,GBP,Debi,BR052,12900.93,N/A
757881,Jennifer Walters,63231647,2022-02-21,19555.39,XYZ,Debi,BR590,89615.24,Manual correction
405733,Miss Denise Bryant,66116249,14/12/2023,-372.92,INR,Debi,BR662,35387.05,N/A
,Teresa Smith,44612085,10-28-21,3549.22,GBP,Debi,,23008.38,Change throw simply positive.
865109,Joyce Oneal,69077558,March 5th,19969.78,EUR,Debi,BR262,81976.19,Politics thing age edge.
876364,Melissa Deleon,22435580,20/01/2023,-3807.5,XYZ,Crdit,BR691,29259.6,N/A
465848,Debra Dodson,42088245,02/02/2024,7430.82,USD,Crdit,BR524,49350.69,Manual correction
495040,Karen Howell,87014154,"January 22, 2025",18150.59,GBP,Crdit,BR905,85110.43,Check bounced
589343,Christopher Fitzgerald,41616339,08-17-22,7149.14,INR,Trnsfr,BR658,81839.58,N/A
600897,Nicole Brown,15016487,09-28-24,19101.58,EUR,Crdit,BR598,44912.52,Check bounced
402427,JESSICA DAVIS,62750074,March 5th,1308.86,EUR,Trnsfr,BR198,49361.63,True choose wonder whatever table.
941735,Jacob Orozco,19638646,04-26-25,-3937.1,XYZ,Debi,BR035,48388.48,Buy college wrong game four happen.
178889,Larry White,87538828,31/10/2024,-4539.92,,Debi,BR203,88766.46,Success beautiful us heart hand land southern.
242275,melissa lyons,77672772,14/10/2022,19231.92,GBP,Credit,BR958,81844.92,N/A
190415,Michelle Nguyen,31297121,11-12-24,14163.84,XYZ,Debi,BR993,74836.92,Check bounced
,Suzanne Anderson,42407646,"December 14, 2022",,,Trnsfr,BR759,11842.75,
730911,Elijah Smith,90179162,2025-10-06,19106.73,USD,Crdit,BR779,96803.13,Manual correction
398329,Barbara Lane,98042694,"November 29, 2021",-4570.46,GBP,Debi,BR879,55396.43,
435802,Shelby Phillips,34317205,2026-02-18,9079.34,GBP,Transfer,BR591,6801.89,Check bounced
812533,Sarah Johnson,68590129,2022-02-22,-2689.18,GBP,Crdit,BR738,77118.91,Check bounced
800886,Richard Berg,43681237,2025-12-03,11013.61,USD,Transfer,BR269,62802.95,Test entry
590303,Albert Powell DVM,76619645,March 5th,19476.22,INR,Debi,BR627,25851.11,Body kitchen child forward.
425881,WESLEY BROWN,16904606,March 5th,-1131.89,,Debi,BR287,91369.92,
883758,Christine Ponce,96373512,09/08/2024,5586.18,USD,Debit,BR769,83912.7,Buy son court.
432929,Jennifer Vincent,95635937,"December 24, 2024",,EUR,Crdit,BR489,37706.84,N/A
197928,Mary Brooks,63878810,March 5th,-4529.24,,Transfer,BR917,58539.26,Manual correction
920624,Christopher Duran,23892742,14/01/2023,-4042.99,INR,Debi,BR481,82601.98,Test entry
476524,Micheal Davis,66752111,"March 14, 2022",14451.93,,Credit,,48068.22,Manual correction
169603,Luke Martinez,34352386,08-23-22,3554.64,INR,Debi,BR242,97056.94,Check bounced
270940,JAMES LEVINE,43082389,01-11-22,,XYZ,Transfer,BR004,22768.57,Test entry
622443,Jeffrey Willi@ms,35579218,08-03-23,16005.07,USD,Debit,BR516,26098.1,N/A
343054,MERCEDES LITTLE MD,66704343,27/05/2022,13344.62,EUR,Debi,,28506.3,Manual correction
811835,Jamie Cline,75708589,March 5th,3950.27,XYZ,Crdit,BR120,8055.4,N/A
332933,Lisa Lyons,84095928,"May 03, 2025",$1242.48,INR,Debi,BR474,83648.78,N/A
163224,Alan Martinez,55842732,08-13-25,18535.37,GBP,Trnsfr,BR270,38344.36,Choice by work south specific.
926187,Andrew V@lenci@,85674041,2025-07-22,,USD,Crdit,BR036,81077.26,Five trip produce.
873724,Kent Mendoza,78265701,2023-01-17,18503.15,INR,Crdit,BR366,90263.45,Check bounced
367935,Nicholas Washington,211,2022-05-17,-4221.63,GBP,Crdit,BR610,73187.77,Check bounced
901637,Sherri Harmon,45535137,23/12/2023,9825.01,USD,Debi,BR359,59563.6,Test entry
469107,Rebecca Martinez,97305477,"February 23, 2024",2668.93,EUR,Crdit,BR760,38935.32,Test entry
220753,Thomas Garcia,84617260,17/11/2021,19042.67,USD,Trnsfr,BR714,13030.04,Check bounced
511133,MICHAEL MADDEN,25489518,March 5th,-466.24,USD,Debi,BR655,41178.62,Test entry
766527,Crystal Mills,50384544,28/10/2023,16105.35,XYZ,Crdit,BR511,20920.83,
796601,ROBERT STEWART,74187289,2021-08-15,-262.63,,Crdit,BR699,99307.76,Manual correction
859744,Timothy Moore,57605404,10-08-24,6575.27,EUR,Trnsfr,BR768,527.85,Test entry
451455,James Kidd,10105019,"June 13, 2025",10402.57,INR,Trnsfr,BR168,69084.59,N/A
230922,Katie Norris,53556236,08-17-21,10908.31,,Crdit,BR174,10561.5,
455560,Kerry Wright,22047160,"July 05, 2021",$11464.95,XYZ,Transfer,BR664,55390.98,
678471,Jason Flores,34982696,March 5th,3660.02,EUR,Crdit,BR042,69554.98,Check bounced
636196,Daniel Miles,36495753,05/05/2024,15840.84,USD,Debi,BR503,85678.18,Need site require test play notice.
766150,Russell Roy,28731232,11-12-21,16040.58,INR,Debit,,83306.97,Manual correction
,Karen Oconnor,98712697,2021-10-25,-1441.21,EUR,Transfer,,76533.31,N/A
248500,Nancy Patterson,59449716,March 5th,11320.58,GBP,Credit,BR225,88231.94,Test entry
522014,VANESSA KING,57939004,02/01/2022,5599.31,GBP,Debit,BR515,99499.01,How wish election by front attention staff.
665326,Breanna King,68261666,28/10/2023,-550.97,USD,Debit,BR636,53140.46,Manual correction
617121,Thomas Santos,33720349,"February 05, 2023",-2813.91,,Debit,BR087,83574.26,
235912,Sarah Middleton,26203795,10-10-25,8058.99,INR,Debi,BR705,45483.95,Check bounced
219936,David Smith,58822998,March 5th,5667.89,XYZ,Debi,BR697,88647.31,Test entry
193646,Mr. Robert Bass,99310545,08/03/2023,10308.02,EUR,Debit,BR919,45791.9,Check bounced
960007,Michael Shaw,36500510,01-23-24,14485.81,,Debit,BR449,93360.27,Manual correction
921034,Marisa Hahn,66027504,March 5th,4011.85,XYZ,Credit,BR761,68501.76,A someone huge sit attack mother difficult.
451276,Lance Wallace,75992161,"February 04, 2024",6099.5,GBP,Credit,,81052.23,Manual correction
,Logan Stewart,56855647,"February 25, 2025",6494.55,,Debit,BR463,-1126.3200000000002,Test entry
951522,Christine Williams,38403959,14/09/2025,-3944.25,XYZ,Trnsfr,BR500,73620.92,Test entry
585575,Raymond Silva,59488098,March 5th,$2249.1,INR,Credit,BR993,6518.61,Check bounced
419372,Nathan Hudson,10665382,March 5th,194.69,EUR,Credit,BR925,83008.03,
308875,Kelsey Smith,88902903,2025-11-01,15992.61,XYZ,Debi,BR967,66957.5,Manual correction
721543,Katherine Giles,34417576,"August 01, 2023",,EUR,Trnsfr,BR471,33802.78,N/A
487579,Helen Harris,83444483,March 5th,-3839.43,,Credit,BR986,97597.16,N/A
264510,STACEY JENSEN,99595890,12/09/2023,$19010.83,GBP,Transfer,BR513,98739.31,
